id,name,category,source,notes,evidenceLevel,tensileStrengthMpaMin,tensileStrengthMpaMax,elasticModulusGpaMin,elasticModulusGpaMax,elongationPctMin,elongationPctMax,punctureResistanceN,wvtr,otr,waterSolubility,swellingRatio,degradationDaysMin,degradationDaysMax,enzymaticDegradability,hydrolyticStability,cytotoxicitySafe,hemocompatible,antimicrobial,endotoxinConcern,sterGamma,sterEto,sterSteam,sterUv,sterAutoclave,procFilm,procCasting,procExtrusion,procCoating,procMelt,solventCompatible,costBand,availabilityBand,dataCompleteness
mat-0310,"Phosphate-modified Carrageenan (Kappa, Iota, Lambda) Type-383","Carrageenan (Kappa, Iota, Lambda)",Porcine cartilage,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",high,29.64,75.56,0.81,1.02,17.75,58.05,32.64,1595.1,73.1,False,15.89,48,101,True,low,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,True,False,False,False,False,False,False,False,"Water, Dilute Acetic Acid",high,low,0.99
mat-0311,Film-Forming Xanthan Type-384,Xanthan & Gellan Gums,Sphingomonas elodea culture,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",low,22.49,47.36,2.46,3.61,11.61,147.58,23.35,568.3,391.1,False,14.15,51,282,True,high,True,False,False,Ultra-Low (<0.05 EU/mg),False,True,True,True,False,False,True,True,False,False,"Water, Dilute Acetic Acid",med,med,0.93
mat-0312,Phosphate-modified Chitosan Type-379,Chitosan & Derivatives,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",med,30.67,53.59,3.49,6.37,20.08,38.09,20.67,221.5,325.9,False,17.95,87,333,False,low,True,False,False,Low (<0.1 EU/mg),True,False,True,True,True,True,True,False,True,True,"DMSO, Water",high,high,0.86
mat-0313,Film-Forming Alginate Type-657,Alginate & Salts,Wood pulp / Cotton linters,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",high,12.77,45.4,0.16,3.54,51.65,105.96,25.26,2278.5,268.2,False,9.87,58,285,True,low,True,True,True,Ultra-Low (<0.05 EU/mg),True,True,False,True,False,True,False,True,True,False,Ethanol/Water 70:30,high,med,0.87
mat-0314,Phosphate-modified Dextran Type-956,Dextran & Dextran Esters,Sphingomonas elodea culture,"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",low,42.21,51.18,3.22,4.11,9.75,64.2,22.49,197.3,84.5,True,4.85,54,303,True,high,False,True,False,Low (<0.1 EU/mg),True,False,True,False,False,True,False,True,False,False,Phosphate Buffered Saline,low,med,0.98
mat-0315,Carboxymethylated Hyaluronic Acid Type-365,Hyaluronic Acid & Hyaluronates,Sphingomonas elodea culture,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",med,8.7,29.68,1.34,4.48,33.77,159.9,24.52,550.6,427.9,False,3.82,79,200,False,med,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,True,False,True,False,False,True,True,True,"DMSO, Water",low,med,0.94
mat-0316,Phosphate-modified Starch Type-486,Starch & Modified Starches,Xanthomonas campestris culture,"High-purity biomedical grade starch engineered for tissue engineering, drug delivery, and barrier applications.",med,6.35,42.91,2.24,5.74,5.43,74.43,12.71,1672.5,54.1,False,6.35,66,175,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,False,True,False,False,False,False,False,False,True,Phosphate Buffered Saline,high,low,0.91
mat-0317,Carboxymethylated Biopolymer Blends Type-691,Biopolymer Blends & Composites,Corn starch / Potato starch,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,11.56,24.05,1.12,3.59,43.37,126.74,33.38,1484.8,71.4,False,14.45,13,73,False,low,True,True,True,Low (<0.1 EU/mg),True,True,True,False,False,True,True,True,True,False,"Water, Dilute Acetic Acid",high,low,0.87
mat-0318,Film-Forming Pullulan Type-894,Pullulan & Exopolysaccharides,Citrus peel / Apple pomace,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",low,11.37,20.87,1.97,3.67,16.69,92.81,14.11,1239.2,116.8,True,7.71,47,129,False,med,True,True,False,Ultra-Low (<0.05 EU/mg),False,True,False,False,True,True,True,True,False,False,Ethanol/Water 70:30,high,low,0.94
mat-0319,Sulfated Biopolymer Blends Type-179,Biopolymer Blends & Composites,Xanthomonas campestris culture,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,25.0,31.99,1.13,1.68,26.12,61.3,6.55,881.1,307.1,False,1.79,60,165,True,med,True,True,False,Low (<0.1 EU/mg),False,True,False,True,True,False,True,False,False,True,"DMSO, Water",high,high,0.91
mat-0320,Ultra-Pure Biopolymer Blends Type-410,Biopolymer Blends & Composites,Corn starch / Potato starch,"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,30.36,62.52,2.83,4.74,25.51,101.81,12.72,1407.3,170.5,True,17.68,75,285,True,low,True,False,False,Ultra-Low (<0.05 EU/mg),True,False,False,True,False,False,True,True,False,False,Ethanol/Water 70:30,low,high,0.95
mat-0321,Sulfated Pectin Type-445,Pectin & Pectinates,Xanthomonas campestris culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,37.77,67.19,0.71,2.27,5.96,61.41,22.81,1550.1,167.2,True,10.13,57,198,True,low,True,True,True,Ultra-Low (<0.05 EU/mg),False,False,False,False,True,False,True,True,False,False,"Water, Dilute Acetic Acid",low,high,1.0
mat-0322,Injectable Grade Xanthan Type-203,Xanthan & Gellan Gums,Corn starch / Potato starch,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,34.02,54.22,2.26,3.61,27.04,62.79,26.52,1845.7,336.8,True,15.26,62,135,True,high,True,True,False,Low (<0.1 EU/mg),True,False,False,True,False,False,True,False,True,False,Phosphate Buffered Saline,high,med,0.89
mat-0323,Crosslinked Agarose Type-119,Agarose & Agars,Porcine cartilage,"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,10.19,27.21,2.14,6.05,22.5,63.49,2.11,912.8,38.0,False,13.43,84,333,False,high,True,True,False,Standard (<0.5 EU/mg),True,False,False,False,False,False,True,False,False,True,Phosphate Buffered Saline,high,med,0.89
mat-0324,Biomedical Grade Chitosan Type-972,Chitosan & Derivatives,Aureobasidium pullulans culture,"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",high,30.26,60.52,1.27,2.26,59.17,120.86,11.28,891.0,306.8,True,3.82,81,180,False,high,True,False,True,Ultra-Low (<0.05 EU/mg),False,True,False,True,False,True,True,False,True,True,"Water, Dilute Acetic Acid",high,med,0.88
mat-0325,Injectable Grade Hyaluronic Acid Type-896,Hyaluronic Acid & Hyaluronates,Sphingomonas elodea culture,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",high,27.0,47.84,0.84,4.46,20.34,138.21,22.61,1711.0,312.2,False,9.64,75,289,True,med,True,True,False,Ultra-Low (<0.05 EU/mg),True,True,False,False,True,False,False,True,True,False,"DMSO, Water",med,med,0.88
mat-0326,Phosphate-modified Chitosan Type-329,Chitosan & Derivatives,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade chitosan engineered for tissue engineering, drug delivery, and barrier applications.",med,25.13,33.75,2.04,3.79,6.26,101.63,7.08,1619.9,311.1,False,1.58,83,296,True,low,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,True,False,True,True,True,False,False,True,"DMSO, Water",low,low,1.0
mat-0327,Biomedical Grade Pullulan Type-213,Pullulan & Exopolysaccharides,Porcine cartilage,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,18.25,64.66,0.64,2.6,57.94,68.9,2.58,1740.7,391.5,False,15.68,16,243,False,high,True,True,False,Standard (<0.5 EU/mg),True,False,False,True,False,False,True,False,False,False,"DMSO, Water",low,low,0.87
mat-0328,Injectable Grade Pectin Type-945,Pectin & Pectinates,Aureobasidium pullulans culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",high,9.47,22.07,1.5,2.99,55.21,176.59,8.54,378.2,292.5,True,8.9,69,208,False,med,True,True,False,Standard (<0.5 EU/mg),False,False,True,True,True,False,True,True,False,False,Ethanol/Water 70:30,med,high,0.87
mat-0329,Carboxymethylated Xanthan Type-586,Xanthan & Gellan Gums,Sphingomonas elodea culture,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,16.8,55.27,2.46,3.22,21.08,84.87,22.83,215.8,103.1,False,3.69,8,154,False,high,True,False,False,Ultra-Low (<0.05 EU/mg),True,False,True,False,False,False,False,True,False,True,"DMSO, Water",med,low,0.95
mat-0330,Quaternized Alginate Type-330,Alginate & Salts,Wood pulp / Cotton linters,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,11.0,43.39,2.58,3.23,15.83,95.66,20.58,1650.8,15.4,True,13.66,53,83,False,high,True,True,True,Standard (<0.5 EU/mg),True,True,False,True,True,False,True,True,True,False,Phosphate Buffered Saline,low,high,0.89
mat-0331,High-MW Pectin Type-860,Pectin & Pectinates,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",high,41.7,87.48,0.55,1.9,16.43,60.58,27.02,1271.6,53.2,True,6.56,88,139,True,med,True,True,True,Standard (<0.5 EU/mg),True,False,False,True,False,True,False,True,False,True,Ethanol/Water 70:30,med,high,0.89
mat-0332,Low-MW Xanthan Type-436,Xanthan & Gellan Gums,Leuconostoc mesenteroides fermentation,"High-purity biomedical grade xanthan engineered for tissue engineering, drug delivery, and barrier applications.",med,16.35,50.39,1.0,3.22,23.76,128.66,18.35,1620.9,59.0,True,9.39,47,301,False,low,True,True,False,Low (<0.1 EU/mg),False,False,True,True,True,True,True,False,False,False,"DMSO, Water",low,high,0.9
mat-0333,"Crosslinked Carrageenan (Kappa, Iota, Lambda) Type-684","Carrageenan (Kappa, Iota, Lambda)",Xanthomonas campestris culture,"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",low,11.26,50.75,2.77,6.21,38.56,70.56,33.55,2455.7,297.5,False,14.3,41,172,False,med,False,True,True,Ultra-Low (<0.05 EU/mg),False,False,False,False,False,False,False,False,True,False,"Water, Dilute Acetic Acid",med,med,0.95
mat-0334,Methacrylated Hyaluronic Acid Type-885,Hyaluronic Acid & Hyaluronates,Wood pulp / Cotton linters,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",low,33.17,47.56,2.54,3.86,25.54,80.6,28.0,915.4,256.4,True,14.6,86,325,False,low,True,True,False,Standard (<0.5 EU/mg),False,True,False,False,True,False,False,True,True,True,Ethanol/Water 70:30,med,high,0.91
mat-0335,High-MW Pectin Type-583,Pectin & Pectinates,Brown Seaweed (Laminaria hyperborea),"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",high,7.96,56.93,2.59,5.92,53.07,145.64,20.73,1470.3,202.8,False,10.82,40,203,True,low,True,True,False,Standard (<0.5 EU/mg),False,False,False,True,True,False,False,True,False,False,Ethanol/Water 70:30,low,high,1.0
mat-0336,Carboxymethylated Pectin Type-718,Pectin & Pectinates,Sphingomonas elodea culture,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",high,10.61,44.51,1.55,4.81,48.9,175.33,3.52,2475.7,174.3,False,17.93,71,252,False,med,True,True,False,Standard (<0.5 EU/mg),True,True,True,True,False,True,True,False,False,False,"DMSO, Water",high,low,0.95
mat-0337,Low-MW Alginate Type-763,Alginate & Salts,Aureobasidium pullulans culture,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",med,26.11,62.28,2.89,4.73,6.18,96.64,1.71,2096.3,18.3,True,6.62,26,172,True,high,True,True,False,Standard (<0.5 EU/mg),True,False,True,True,True,True,False,True,True,True,"Water, Dilute Acetic Acid",low,high,0.9
mat-0338,Quaternized Alginate Type-991,Alginate & Salts,Citrus peel / Apple pomace,"High-purity biomedical grade alginate engineered for tissue engineering, drug delivery, and barrier applications.",high,31.33,45.41,0.66,4.63,17.81,156.59,27.37,214.1,396.2,False,3.27,55,82,False,high,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,True,False,True,True,True,True,True,True,"Water, Dilute Acetic Acid",med,high,0.94
mat-0339,Quaternized Chondroitin Type-525,Chondroitin & Glycosaminoglycans,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade chondroitin engineered for tissue engineering, drug delivery, and barrier applications.",med,8.63,36.44,1.73,3.86,56.97,69.23,14.23,1137.0,433.1,True,7.16,46,93,False,high,True,False,True,Standard (<0.5 EU/mg),False,False,True,False,False,True,True,True,True,True,Phosphate Buffered Saline,high,low,0.87
mat-0340,Injectable Grade Dextran Type-139,Dextran & Dextran Esters,Crustacean shells (Crab/Shrimp),"High-purity biomedical grade dextran engineered for tissue engineering, drug delivery, and barrier applications.",med,13.39,51.68,1.1,3.65,50.28,118.97,7.35,1368.7,76.6,True,7.33,21,118,True,med,True,True,True,Ultra-Low (<0.05 EU/mg),False,True,True,False,True,False,True,True,False,True,"DMSO, Water",high,high,0.93
mat-0341,High-MW Hyaluronic Acid Type-115,Hyaluronic Acid & Hyaluronates,Citrus peel / Apple pomace,"High-purity biomedical grade hyaluronic acid engineered for tissue engineering, drug delivery, and barrier applications.",high,8.68,58.15,0.48,2.49,59.09,188.95,19.48,465.9,275.4,True,6.43,67,212,True,med,True,True,False,Standard (<0.5 EU/mg),True,False,False,True,True,True,True,True,True,True,"Water, Dilute Acetic Acid",high,med,0.89
mat-0342,"High-MW Carrageenan (Kappa, Iota, Lambda) Type-355","Carrageenan (Kappa, Iota, Lambda)",Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade carrageenan (kappa, iota, lambda) engineered for tissue engineering, drug delivery, and barrier applications.",med,34.2,52.75,2.52,4.48,37.49,119.86,34.59,776.8,405.8,False,8.29,25,56,False,high,True,True,True,Low (<0.1 EU/mg),True,True,True,False,False,True,False,False,False,True,"DMSO, Water",med,low,0.92
mat-0343,Nanofibrillated Pectin Type-550,Pectin & Pectinates,Fungal fermentation (Aspergillus niger),"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",high,31.22,59.37,1.25,5.24,15.25,72.99,30.71,1964.2,210.8,True,12.42,50,198,True,med,True,True,False,Low (<0.1 EU/mg),True,False,True,True,False,True,False,False,False,False,"Water, Dilute Acetic Acid",high,low,0.91
mat-0344,Crosslinked Pullulan Type-245,Pullulan & Exopolysaccharides,Recombinant yeast production,"High-purity biomedical grade pullulan engineered for tissue engineering, drug delivery, and barrier applications.",med,36.04,49.98,2.63,4.83,47.9,136.7,19.27,260.4,244.6,True,12.85,74,173,False,low,True,True,False,Standard (<0.5 EU/mg),True,True,False,True,False,True,False,False,False,False,"DMSO, Water",med,med,0.87
mat-0345,Ultra-Pure Pectin Type-176,Pectin & Pectinates,Wood pulp / Cotton linters,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",high,31.72,46.11,2.59,5.05,8.67,124.39,6.2,1280.2,80.5,True,7.77,27,255,False,high,True,True,True,Ultra-Low (<0.05 EU/mg),True,False,True,True,True,False,True,False,False,True,"Water, Dilute Acetic Acid",high,med,0.93
mat-0346,Biomedical Grade Biopolymer Blends Type-712,Biopolymer Blends & Composites,Red Seaweed (Rhodophyta),"High-purity biomedical grade biopolymer blends engineered for tissue engineering, drug delivery, and barrier applications.",med,22.53,64.53,1.94,4.46,13.45,146.68,26.77,1842.0,395.1,True,7.61,39,110,False,med,True,False,False,Ultra-Low (<0.05 EU/mg),False,True,True,True,False,True,False,False,False,True,"Water, Dilute Acetic Acid",med,high,0.96
mat-0347,Biomedical Grade Pectin Type-620,Pectin & Pectinates,Citrus peel / Apple pomace,"High-purity biomedical grade pectin engineered for tissue engineering, drug delivery, and barrier applications.",med,38.45,87.69,0.38,0.96,49.33,93.31,18.08,1539.0,302.9,True,17.95,69,275,False,low,True,True,False,Low (<0.1 EU/mg),True,True,True,False,False,False,True,False,False,False,"Water, Dilute Acetic Acid",med,high,0.96
mat-0348,Biomedical Grade Agarose Type-126,Agarose & Agars,Bacterial fermentation (Streptococcus zooepidemicus),"High-purity biomedical grade agarose engineered for tissue engineering, drug delivery, and barrier applications.",med,5.97,53.54,0.44,4.14,49.1,161.17,29.96,745.8,370.1,False,7.12,38,193,False,low,True,True,False,Low (<0.1 EU/mg),True,False,False,False,True,False,True,False,False,True,Ethanol/Water 70:30,med,low,0.99
